,date,username,tweet,hashtags,nlikes
356,2020-06-18 08:54:27,flyer1618,"Rioter faces 80 YEARS in jail after customized Etsy T-shirt exposed her as BLM rioter who burnt cop cars

Unlike a video game.
Real life actions have consequences! 

 https://www.thesun.co.uk/news/11894009/george-floyd-protester-80-years-jail-customized-etsy-t-shirt-exposed-rioter-burned-cop-cars/ … #Maga #Antifa #blm #Qanon #Fbi #TheGreatAwakening #WakeupAmerica #Soros #NWO","['#maga', '#antifa', '#blm', '#qanon', '#fbi', '#thegreatawakening', '#wakeupamerica', '#soros', '#nwo']",27
357,2020-06-18 08:53:41,NinaLMill,"Shino Tanikawa of many Councils and dedicated to anti-racism, integration  @NYCSCHOOLS, writes of stark divide and impasse in District 2 under Maud Maron’s leadership. #RealEquity #IntegrateNYC #BLM @equityedd20 https://drive.google.com/file/d/1v_KA6uNZTbGg5AMUUqhK7vAUx1weJY7H/view?usp=sharing …","['#realequity', '#integratenyc', '#blm']",13
358,2020-06-18 08:53:29,EisforEarnest,"1/12 This is what bothers me. I love the recent outpouring of love for POC and for #BLM #BVM in general. I've received feedback from agents that years of betas and cps haven't given. Sheesh, could've saved myself years of making same mistakes. 
#amwriting #WritingCommunity","['#blm', '#bvm', '#amwriting', '#writingcommunity']",10
359,2020-06-18 08:53:27,advice4action,Welcome to the Advice4Action Twitter page! We are rising college freshmen supporting BLM by helping students with the college admissions process! Watch our video and fill out the form in our bio if you’re interested! #blm #BlackLivesMattter #advice4action pic.twitter.com/NEMFywDd2s,"['#blm', '#blacklivesmattter', '#advice4action']",18
360,2020-06-18 08:53:08,EEAST_BHawkins,"Words cannot express how much respect I have for him. Meet Tanoh, one of our @EastEnglandAmb Paramedics from Harlow. He really is a fantastic role model. One of those people who makes you laugh before you’ve even seen him. Truly enspiring paramedic. Well done Tanoh buddy. #BLM  https://twitter.com/Legodanso/status/1273612941087125506 …",['#blm'],24
361,2020-06-18 08:52:26,EbonyJHilton_MD,"This is me. This is us. #BLM 

Thank you @SharecareInc and @DrJenCaudle for giving a platform to such an important message. #WeMatter. 
-@GOODSTOCKrising https://twitter.com/SharecareInc/status/1273622746828648448 …","['#blm', '#wematter']",29
362,2020-06-18 08:50:44,TheonlyDG,If you’re having a meltdown because of #BLM on the back of football shirts then you need to take your head for a shit.,['#blm'],14
363,2020-06-18 08:50:16,generallegz,"You’re deluded. Your argument has no basis, your definition of black clearly differs to mine. At the end of the day, to a white man we are both BLACK. #BLM",['#blm'],22
364,2020-06-18 08:46:44,millermoss7,"Be the voice, not the echo🖤
✊🏿✊🏾✊🏽✊🏼✊🏻 #BLM
@tatiolatv
@blmla
@datrillstak 
@marcelluswiley  
@rolandsmartin
@stephenasmith
@ktla
@abc
@espncfb pic.twitter.com/wKFIiL7eqX",['#blm'],166
365,2020-06-18 08:46:38,raesjon1,"Don’t be silent...#BLM 🖤💯 
Editor: @tatiolatv.                                            
   @blmla
  @DaTrillStak5
@marcelluswiley 
  @rolandsmartin 
  @stephenasmith
@KTLA
@ABC
@ESPNCFB @UTRScouting @FootballRecruit
@GregBiggins
@adamgorney pic.twitter.com/p0vHuu7AcZ",['#blm'],129
366,2020-06-18 08:46:30,Jaylindavies6,"Don’t be silent...#BLM 🖤💯 
Editor: @tatiolatv.                                            
   @blmla
  @DaTrillStak5
@marcelluswiley 
  @rolandsmartin 
  @stephenasmith
@KTLA
@ABC
@ESPNCFB @UTRScouting @FootballRecruit @GregBiggins @adamgorney pic.twitter.com/ZsQVRudwLW",['#blm'],357
367,2020-06-18 08:46:20,DropnJewels,"BLM isn't political. It's not a political org.

Damn, it's sad that something SO easy to understand is so hard to grasp, because it's about Black people.

#BLM is equal to the American Heart Assoc, American Cancer Society, American Diabetes Assoc, Natl Autistic Society... 1/",['#blm'],41
368,2020-06-18 08:46:11,BrendonWoodsPD,"I’ve been accused of being a angry Black man. Criticized for being too aggressive. Well..I am Black & I am angry & I have no choice but to aggressively fight for our clients, to aggressively fight to end systemic racism & white supremacy. No choice. #Defender #Battleready #BLM  pic.twitter.com/AwCehBxjTS","['#defender', '#battleready', '#blm']",582
369,2020-06-18 08:46:02,KimonaQ,"I dont think THIS video of the DIY home improvement from the Pintrest page of #CHAZ meets the definition of TERRORISM

Mayor Selby is upset by the redecorating but if you'll notice the #BLM sign SHE hung on her window it makes me wonder if she didnt ASK for the help
#LawAndOrder https://twitter.com/Filippo60/status/1273127020533288960 …","['#chaz', '#blm', '#lawandorder']",102
370,2020-06-18 08:45:40,museumofCP,"Amazing photo of the American civil rights activist Ruby Bridges, who at 6 years old was the first Black child to attend an all-White elementary school in the south. #BLM
 https://www.britannica.com/biography/Ruby-Bridges … pic.twitter.com/V7ULxc27Jt",['#blm'],20
371,2020-06-18 08:45:37,RupertaMargate,"I am sure the aim of the powers behind #BLM is to whip up hatred between black and white races, where none existed. It was the islam threat which troubled most....but now sm is flooded with videos of black beating up white. And islam slips into the shadows.",['#blm'],23
372,2020-06-18 08:44:46,CrippyCooke,"People having been talking about the origins of this song for years and only now does it gain attention, perfectly timed to rile the gammon up and undermine the #BLM movement.",['#blm'],14
373,2020-06-18 08:42:28,dom_dif,"I was on a podcast about reptiles this week and in the middle of the live stream a guy sent a message saying he won’t listen anymore because I had a BLM shirt on. 

And let me tell you as a white woman its my job to use every fucking platform I can to promote #BLM & I won’t stop",['#blm'],38
374,2020-06-18 08:42:01,CllrBSilvester,"So what action is @FA going to take against those @premierleague footballers who had #BLM on their shirts?
It is clearly against the rules.
 https://www.thefa.com/football-rules-governance/lawsandrules/laws/football-11-11/law-4---the-players-equipment#.XuuKOiCRUEs.twitter …",['#blm'],43
375,2020-06-18 08:41:52,Charlotte3003G,The hypocrisy of PremierLeague clubs like Arsenal who have failed to deal with racism on the terraces but embrace virtue signalling and promote a #BLM group funded by elite billionaires who have done nothing for racial cohesion but instead cause division and hatred.  https://twitter.com/Arsenal/status/1273133274890514432 …,['#blm'],64
376,2020-06-18 08:41:09,KevinJacksonTBS,"If you are a Leftist who calls 911, all phone calls will go to your #BLM representative

And if it turns out that person is the one committing a violent crime against you, OH WELL!",['#blm'],70
377,2020-06-18 08:40:24,NinaLMill,Shino’s open letter @Estuaryqueen to @MaudMaron..”I see no peaceful or constructive path forward for our Council so long as you remain in the leadership position and are resistant to this [anti-racism] work.” @CECDistrict2 @joshwallacknyc @DOEChancellor #BLM,['#blm'],22
378,2020-06-18 08:38:55,MissMcNally1,"We had a discussion all about BLM today. It was all about their own opinions about what is going on and just understanding better. There are some amazing clips on BBC Newsround surrounding it, and even children expressing what they think! #BLM  pic.twitter.com/xJAIr6gmrE",['#blm'],13
379,2020-06-18 08:37:16,SimplyME_Born,"Well since #BLM haven't been accused of killing and lynching people..I wouldn't consider it a hate group

They're fighting against police brutality and fighting for social justice

Now the KKK..We've seen their handy work..We can provide documentation and pics if you like🤷🏾‍♀️  pic.twitter.com/QgddB28wSd",['#blm'],126
380,2020-06-18 08:37:15,TheSwaggeroni,#BLM is not a trend.,['#blm'],21
381,2020-06-18 08:36:49,TommySheppard,New artworks by Scotland’s BAME artists in solidarity with Black Lives Matter are appearing across the city and beyond. Find out more about where you can see them and how you can contribute as an artist or venue here:  https://www.wezi.uk/scottish-bml-mural-trail/ … #BLM,['#blm'],19
382,2020-06-18 08:36:19,keepoff_grass,yall are absolutely disgusting #blacktranslivesmatter #blm  pic.twitter.com/g4tm430NKm,"['#blacktranslivesmatter', '#blm']",24
383,2020-06-18 08:35:33,AsmaBaig296,"As a school leader from a #BAME background, I found a new level of self-confidence after @ChilternTSA #BLM CPD. So much of what was said & discussed is what we have silently carried for a long time, today the weight came off the shoulders. Thank you @Gwyneth89214050 u were fab!  pic.twitter.com/Aw9wsKWLLs","['#bame', '#blm']",100
384,2020-06-18 08:34:42,its_outta_here,"...and Justice for All

#DACA
#BLM
#LBGTQ
#ONEV1 https://twitter.com/BarackObama/status/1273637590013480961 …","['#daca', '#blm', '#lbgtq', '#onev1']",18
385,2020-06-18 08:33:42,JorgenFaxholm,"A friendly question:
What is the secret behind Indian Hindus and Sikhs, their success and active integration in Western societies?

Never the eternal whingeing and cries of being victims as from #BLM and #Muslims?
Look around you - this is rather factual.
Why?","['#blm', '#muslims']",33
386,2020-06-18 08:33:15,HU4Cooks,Black people don’t get to freely express our opinions Karen. Have you not been paying attention. #BLM,['#blm'],14
387,2020-06-18 08:32:44,RealDrRusty,"If #NASCAR placating to #BLM really bothers you like me quit bitching and -

STOP GOING STOP WATCHING AND STOP BUYING THEIR MERCHANDISE!","['#nascar', '#blm']",45
388,2020-06-18 08:32:29,cocodefender,"Last Monday, Contra Costa Public Defenders marched to the courthouse. Today, just as every day since, we return—our attire may be different, but our purpose is the same.
.
.
#blmtopublicdefenders #publicdefenders #blacklivesmatter #blm #contracosta pic.twitter.com/HN1pf7bSJm","['#blmtopublicdefenders', '#publicdefenders', '#blacklivesmatter', '#blm', '#contracosta']",14
389,2020-06-18 08:32:26,_malawode,"I’m virtually attending the Health Communication Leadership Institute #uthcli today. @jaybernhardt opened the conference by acknowledging the three emergencies we’re currently facing:
- coronavirus pandemic 🦠
- racial injustice #BLM ✊🏿 
- economic crisis & unemployment 💸  pic.twitter.com/DGa43wL2VY","['#uthcli', '#blm']",14
390,2020-06-18 08:31:32,BusyElves,"#AuntJemima brand canceled because it's offensive. Started by 1st Black Woman Millionaire. 

#MargaretSanger started #PlannedParenthood. She stated that the Black race should be eradicated. Why is #BLM supporting #PlannedParenthood??? Blacks should be furious!!! #DefundPPNow","['#auntjemima', '#margaretsanger', '#plannedparenthood', '#blm', '#plannedparenthood', '#defundppnow']",86
391,2020-06-18 08:30:39,Lauren_Dillon11,"“Take care of home first.”

@PrincetonWBB putting the words of @SteveKerr yesterday into action in fundraising for a local community. 

Continuously proud of this team and their leadership in helping to build a better world. 🖤🧡 #BLM  pic.twitter.com/IsvWPDCPmA",['#blm'],24
392,2020-06-18 08:30:38,wrongthinkQC,"Interesting Convo I just had with my friend/nail tech I haven’t seen since before Lockdown. She’s not political and started moaning about #BLM making people #Racist. I showed her footage of Saturday, explained the JKR Outrage, showed her ‘CHAZ’, France and Brussels Riots. . . 2/","['#blm', '#racist']",20
393,2020-06-18 08:30:38,AvonandsomerRob,"Dom Raab savages Black Lives Matter by saying that Taking the Knee is a form of subjugation and subordination. 

We’ve been saying that for weeks on here!   #BLM #TakeTheKnee https://twitter.com/talkRADIO/status/1273525908465426432 …","['#blm', '#taketheknee']",96
394,2020-06-18 08:30:09,dkdktv92,"What do Koreans think of #BLM? Should KPOP Idols Speak Out?
 https://youtu.be/Dd-vUIg-S_8  pic.twitter.com/Wu3uaIu5N5",['#blm'],160
395,2020-06-18 08:29:35,vancouverphil1,This is getting stupid.  Dumping “Gone With The Wind” that has the first black  Academy award winner and rebrand #AuntJemima (Nancy Green) who went from slavery to the first black millionaire.   #blm is  erasing their accomplishments. #ThinkForYourself,"['#auntjemima', '#blm', '#thinkforyourself']",33
396,2020-06-18 08:29:27,arunadvaniecon,"In context of current #BLM + #BlackintheIvory movement, @cage_warwick is running a seminar on economic history of race in the US. With @TrevonDLogan @jhacova #williamcollins #warrenwhatley 

Now more than ever, important to understand how we got to where we are today https://twitter.com/cage_warwick/status/1273581240357195777 …","['#blm', '#blackintheivory', '#williamcollins', '#warrenwhatley']",20
397,2020-06-18 08:29:14,OneTrueLove19,😂 ur statement makes no sense! He wasn’t “fired for wearing it but was for refusing to take it off” hence he was fired for wearing it! And if #BLM is political then so are breast cancer shirts,['#blm'],137
398,2020-06-18 08:28:14,TomSugrue,NYU security killed an African American grad student and civil rights activist. 1952. #BLM The long struggle for justice goes on.  https://twitter.com/NotSklawface/status/1273366940569030664 …,['#blm'],56
399,2020-06-18 08:28:07,babygtoosexypdf,"so like i started a #blm movement at school and this is how it went👉🏾👈🏾
Thank you to everyone that participated 🖤  pic.twitter.com/rQFYVBkhh5",['#blm'],93
400,2020-06-18 08:27:04,LyleMultimedia,This is a very powerful image!!! Speaks volumes!! #BLM #SocialJustice #GeorgeFloyd @Kaepernick7 #ForTheCulture ✊🏾💯 pic.twitter.com/0Gl3KvYpzI,"['#blm', '#socialjustice', '#georgefloyd', '#fortheculture']",13
401,2020-06-18 08:26:38,ZubSpike,"Did you know this iron FIST did not get vandalised during the #SorosRiots. 
It's clearly #BLM #Antifa symbolism, under the guise of being 'art' and the fist of a boxer monument. pic.twitter.com/Jq63iCA5UB","['#sorosriots', '#blm', '#antifa']",21
402,2020-06-18 08:25:31,Pnk4T,"Olympia, WA Mayor's House Was Vandalized By #BLM. She's Upset After Voicing Support For the Protesters. ""I'm really trying to process this,"" Selby Said Saturday. ""It's like domestic terrorism.""

It's a Shame She Isn't On Twitter For Open Ridicule 🤷
 https://www.foxnews.com/us/washington-state-mayor-now-calls-blm-protests-domestic-terrorism-after-her-home-vandalized.amp?__twitter_impression=true …",['#blm'],250
403,2020-06-18 08:25:31,Tpopularfront,"#BLM protesters take down a slaver’s statue. 

Racist scum desecrate a child slave’s grave. 

I know who I stand with. 

 https://www.independent.co.uk/news/uk/crime/bristol-slave-grave-vandalised-edward-colston-statue-scipio-marvin-rees-a9572836.html …",['#blm'],305
404,2020-06-18 08:24:32,CllrBSilvester,"England got fined £35,000 for defying Fifa's poppy ban. 
@FIFAcom fined England & Scotland for having poppies on their shirts for an England v Scotland game.
Will you now fine the @premierleague players who had #BLM on their shirts? 
If not, why not?
 https://www.independent.co.uk/sport/football/international/fifa-poppy-ban-england-fine-35000-scotland-a7484296.html …",['#blm'],370
405,2020-06-18 08:20:43,ValerieGhent,In Solidarity & Unity: Feel the Music! Supports Black Lives Matter #BlackLivesMatter #BLM  https://twitter.com/FeeltheMusic/status/1273625112995127296 …,"['#blacklivesmatter', '#blm']",22
406,2020-06-18 08:18:21,realTRUMPERLAND,"If you put on a #BLM shirt you’re wearing the equivalent of a Jewish star in the Ghettos of Germany. You’re a slave, doing as you’re told, awaiting your freebies. The NWO has little use for your life & will extinguish it at will. That’s why Planned Parenthood was created.",['#blm'],14
407,2020-06-18 08:17:09,ntrav99,"Sorry Twitter, I've just seen loads of garbage from fellow #WHUFC fans talking about turning their back on the club if they show any support for #BLM. Triggered my outburst! 🙃","['#whufc', '#blm']",74
408,2020-06-18 08:16:12,RedbearAdos,"LGBT, Illegal immigrants, animals, and everybody else gets to have their rights protected and enforced but #ADOS/Black Americans. Our Civil Rights Act of 1866 was gutted with no one batting an eye. Miss me with all this fake #BLM solidarity BS.","['#ados', '#blm']",71
409,2020-06-18 08:14:28,ChrissieMayr,"Check out today’s episode with @TommyG of @NoMercyPod! We get into Clones, Brainwashing, #NESARA, How to #RedPill, #Aliens, Corrupt #BLM Fundraising and more!  12pm EST! 💡👽💸🤯 #conspiracy
 https://youtu.be/Zcnx0kI8n1I  pic.twitter.com/Wk5y0OqHMh","['#nesara', '#redpill', '#aliens', '#blm', '#conspiracy']",83
410,2020-06-18 08:13:13,Lily4ever3,Video at #blm protest exposes #hypocrisy of a movement that claims to fight to protect black Americans. #AllLivesMatter #SaveTheChildren #UnbornLivesMatter https://www.lifenews.com/2020/06/17/black-man-silences-blacklivesmatter-protesters-by-asking-do-aborted-black-babies-matter/ …,"['#blm', '#hypocrisy', '#alllivesmatter', '#savethechildren', '#unbornlivesmatter']",28
411,2020-06-18 08:12:02,_juan_soto_,FUCK CODY #BLM  pic.twitter.com/7Zj1PlIdry,['#blm'],35
412,2020-06-18 08:11:46,daddyydepp,"i ABSOLUTELY love this trend😭👌
#BLM  pic.twitter.com/vLJqyi6z6s",['#blm'],19
413,2020-06-18 08:11:32,TheMambot,"I've given my 12 year old son your article to read for homeschooling today. The car incident you describe gave me chills. I can't imagine, but I am trying to recognise the privilege I have and make sure we do better in future. #BLM",['#blm'],174
414,2020-06-18 08:08:53,acecallwood,"Daily Update: Ain't nobody tryna ""rewrite"" history, we're just tryna ""right"" it for the first time.

It sounds better said out loud, but you know what I'm sayin.

#blm #raciststatuesdont","['#blm', '#raciststatuesdont']",24
415,2020-06-18 08:04:02,MuslimCouncil,"Old Kent Road Mosque is home to London’s oldest Nigerian Muslim community. Don't miss their virtual tour happening Saturday, 20th June, 3–4pm! They will be offering insights into the #BLM movement and their impact on the community. 

Book now!  http://www.visitmymosque.org/book-virtual-tour … pic.twitter.com/4ieb8zR2hH",['#blm'],73
416,2020-06-18 08:03:31,JustDaMessenger,"Writing sermons to defend J. Cole, making it trend, but remaining silent about #BreonnaTaylor is a problem. 

He said he stands by his words. He doesn’t need anyone’s help.

A Black woman who was unjustly murdered by police can’t defend herself.

#SayHerName #BLM","['#breonnataylor', '#sayhername', '#blm']",12
417,2020-06-18 08:01:39,JigsawYMH,Read more about our collective responsibility at   https://inar.ie/10-things-you-can-do-about-racism-in-ireland/ … #BLM #TogetherAgainstRacism pic.twitter.com/eUgZiwfrEZ,"['#blm', '#togetheragainstracism']",25
418,2020-06-18 08:00:03,Groupon,"Hi Beautiful People! @TroyLaRaviere here! Today is Day Two of my three-day mini-course on Dismantling American Racism via Groupon’s social media platforms (Thanks Groupon!). 

Our focus today will be the definition, structure, and function of racism. #BLM #PassTheMic","['#blm', '#passthemic']",18
419,2020-06-18 07:58:53,TheMamaSavage,"Hey #BLM I want to know if any of ya’ll have ever used the words: Cracker, Hunkie, Redneck, peckerwood, etc in reference to white people in ever in your past? How about last month? Yesterday? Are you going to admit it? #MAGA2020","['#blm', '#maga2020']",18
420,2020-06-18 07:58:51,francesgates54,"🐱💭 He got the message! Twitter storm addressing Voters Right Act went straight to his jugular vein. He's on the wrong side of history until it's restored.
#BLM
#LGBTIQ .
#DACA
#WeThePeople 🗽","['#blm', '#lgbtiq', '#daca', '#wethepeople']",119
421,2020-06-18 07:58:34,MAGAkitten,"I am so sick of the levels of demonic activity within the #BLM movement. They are ruining lives. 
I refuse to support any business or Co. Even Churches!!!! that supports BLM period!!!! Can ppl please share a list of companies who have promoted this EVIL!!!!",['#blm'],54
422,2020-06-18 07:58:03,_myyyaaa,"Pls dont forget to email ur state legislators & have them support adding a 28th amendment to our constitution tht protects human rights & human dignity! Dm me or @Jordan75201659 your zip code and we’ll send u a prompt & help you find their email!🤎 #BLM
 https://twitter.com/_myyyaaa/status/1273282914499702784?s=21 … https://twitter.com/_myyyaaa/status/1273282914499702784 …",['#blm'],1301
423,2020-06-18 07:58:00,itskendo_,"Update: I haven’t said a WORD to this girl and she’s blocked me on twitter AND Facebook and is STILL pressed about what I said.

Lmao. If you’re gonna be an ignorant b*tch, at least own up to it and say it with your chest.

#BLM",['#blm'],18
424,2020-06-18 07:57:17,jeremyfriesen,"A young white man threw a brick (and maybe a punch) through our shop window last night. It looks like he was aiming for our Black Lives Matter sign. We put the sign right back up, because black lives matter more than any window or other property.

#blm  pic.twitter.com/lFQXXmwTG2",['#blm'],10
425,2020-06-18 07:56:06,jollygoodginger,The idea that the cops must have “authority” over people to enforce the law is truly an American construct that needs to die. “You fit a description” and “I am just checking” are code for stripping constitutional rights of a free citizen. Needs to stop NOW! #ISaidWhatISaid #BLM,"['#isaidwhatisaid', '#blm']",31
426,2020-06-18 07:55:18,_trivmphant,BOSTON AREA #BLM #JUNETEENTH2020 pic.twitter.com/2kdit4ZbmZ,"['#blm', '#juneteenth2020']",33
427,2020-06-18 07:54:44,juliahintz4,My teamattes and I challenged oursleves to learn more about Juneteenth. I highly encourage all of you to do the same. Juneteenth is a day/week of celebration and we are taking time to do so. It is incredibly important we start celebrating this day with a bunch of pride. #BLM  pic.twitter.com/0UAEclMz68,['#blm'],25
428,2020-06-18 07:49:56,zerepmot,"Was amazed how relevant “Little Brother” is to what’s happening in the world today, especially with #BLM Uprising and the erosion of privacy in society.",['#blm'],11
429,2020-06-18 07:49:49,Ian56789,"#PeakHypocrisy 

Labour MPs taking the knee for #BLM voted to bomb Libya, ushering in a regime that restored the slave trade in black Africans
 https://www.rt.com/op-ed/491971-labour-mp-taking-knee-blm/ …","['#peakhypocrisy', '#blm']",72
430,2020-06-18 07:47:42,SIREN_BayArea,We are elated for our brothers & sisters and will continue the fight so that all 11.3 mil immigrants continue to live without fear! Join us today for rallies across the state to rejoice & continue the fight for racial & immigrant justice! #DACALIVES #undocumentedandunafraid #BLM  pic.twitter.com/wFSd0uUuTm,"['#dacalives', '#undocumentedandunafraid', '#blm']",21
431,2020-06-18 07:45:30,Joshochos,This weeks episode of #AdweekRadio  we're talking about  if brands are being performative in regards to #BLM w/ @LeslieMac . We also dive into the high profile exits of executives from R29 and Bon Appetit w/ @SaraJerde .  https://www.adweek.com/programmatic/adweek-radio-episode-5-this-you/ … pic.twitter.com/0Q9qZNVDOS,"['#adweekradio', '#blm']",11
432,2020-06-18 07:44:01,MaximEristavi,"I have a policy against rebroadcasting dumb shit even for a counter-argument, so here's a subtweet instead:

Slavery of #RussianColonialism was real, millions of my people went through it. Yet, equalizing it to #BLM struggle is dumb AF & exhibits your white cluelessness, folks  pic.twitter.com/YiCLOJNhuV","['#russiancolonialism', '#blm']",15
433,2020-06-18 07:43:33,laurasweetjane,"I had my 1st outing in 3 months yesterday (apart from joining a local #BLM march), 1st human interaction in ages, and spent time among the Redwoods🙏. It was perfect, and I feel like I took my 1st deep breaths since my dad died and the country was upended. #MtTam #StinsonBeach pic.twitter.com/36fmZ9UgEF","['#blm', '#mttam', '#stinsonbeach']",78
434,2020-06-18 07:38:58,Theo_Karras_,"Look at Bakery Bill over here...

This is near my house and it’s literally disgusting that people seeing “Black Lives Matter” as a threat because they continuously support racist systems.

#BlackLivesMatter
#BLM  https://twitter.com/Skords/status/1273377834908684294 …","['#blacklivesmatter', '#blm']",66
435,2020-06-18 07:38:48,hockeyWrldNws,"Terrance Pieters on racism in hockey: 'It's done now, I dare to confront'
#hockey | #HWNews | #BLM
@volkskrant http://hockeywrldnws.com/2020/06/18/pieters/ …","['#hockey', '#hwnews', '#blm']",22
436,2020-06-18 07:36:53,IzzatieS,"With #BLM protests are still going around the world how are you STILL this ignorant and racist??? 
Zeel Production Sdn Bhd : Hentikan Produksi Drama Dayang Senandung! - Sign the Petition!  http://chng.it/F6n7fqY5  via @Change",['#blm'],26
437,2020-06-18 07:36:25,sshandinx,"thank you all. I woke up to my tweet going triple alumnium foil. I just want to say, #blm  pic.twitter.com/Wz1os6GTnL",['#blm'],3258
438,2020-06-18 07:36:15,Doodisgirl,#BLM is as phony as #TrumpRussia,"['#blm', '#trumprussia']",45
439,2020-06-18 07:35:15,Doodisgirl,#BLM is as phony as #TrumpRussia,"['#blm', '#trumprussia']",23
440,2020-06-18 07:34:35,RedbearAdos,"LGBT, Illegal immigrants, animals, and everbody else gets to have their rights protected and enforced but #ADOS/Black Americans. Our Civil Rights Act of 1866 was gutted with no one batting an eye. Miss me with all this fake #BLM solidarity bullsh*t.  https://twitter.com/ABC/status/1273619454828609537 …","['#ados', '#blm']",111
441,2020-06-18 07:33:28,nadine_nakamura,Thank you to the activists for #BlackLivesMatter and #DefundThePolice. Your efforts began well before the mass public protests. Everyone who had their civil rights affirmed this week needs to now stand for #BLM.,"['#blacklivesmatter', '#defundthepolice', '#blm']",12
442,2020-06-18 07:32:57,latenight26,"Here comes  @tacobell with the “we will be giving our employees #BLM shirts in the upcoming days”🤦🏽‍♂️
#RIPTacoBell","['#blm', '#riptacobell']",51
443,2020-06-18 07:32:24,VendettaAnon1,Lol 😂 the pot calling the kettle black. 😏 here’s a #BLM protester carrying a #whitepride protester to safety. #Q promotes fear to control you. I promote examples to inspire you. #WeAreAnonymous #ExpectUs 😏 pic.twitter.com/NcJLlHl6MJ,"['#blm', '#whitepride', '#q', '#weareanonymous', '#expectus']",29
444,2020-06-18 07:31:31,JamesWithers3,"No one is forcing #BakeryKen to eat there. If the #BLM hurts his tender feelings, he can shop elsewhere.","['#bakeryken', '#blm']",164
445,2020-06-18 07:31:24,RupertaMargate,Get out the violins. @jessphillips is trying to justifying genuflecting to the Marxist mob which has hijacked #BLM.,['#blm'],112
446,2020-06-18 07:31:16,labramsucla,".@AlanDettlaff and I crafted a position on @nasw and the #DefundThePolice movement. Please read and share widely. We urge our leaders to take a bold stance for racial justice and support the #BLM call for divestment. 
@UH_SocialWork
@UCLALuskinSW https://link.medium.com/3VQcVBw6p7 ","['#defundthepolice', '#blm']",94
447,2020-06-18 07:29:34,AlanDettlaff,".@labramsucla and I crafted a position on @nasw and the #DefundThePolice movement. Please read and share widely. We urge our leaders to take a bold stance for racial justice and support the #BLM call for divestment.

 https://link.medium.com/3VQcVBw6p7 ","['#defundthepolice', '#blm']",133
448,2020-06-18 07:29:20,EricsElectrons,"As much as I despise the #BLM movement, I can’t help but to point out how unnecessary it is to say #AllLivesMattter as a counter-slogan/movement.

#BlackLivesMattters was never saying “only black lives matter.” BLM implied that black lives don’t matter to governmental systems.","['#blm', '#alllivesmattter', '#blacklivesmattters']",56
449,2020-06-18 07:26:26,TheMamaSavage,What is the Agenda of #BLM ? The overthrow of this COUNTRY.That can not stand! I have been less animated than I want to protect family members but family members can give a RAT’s A$$ about my view especially bec I don’t make money with mine or have bosses to deal with.#ALM,"['#blm', '#alm']",33
450,2020-06-18 07:24:48,RandyS0725,"Good morning to Black people, Brown people & White people who acknowledge the fact that Black Lives matter.

#BlackLivesMatter #BLM","['#blacklivesmatter', '#blm']",78
451,2020-06-18 07:24:17,juceramo,"Y’all these past few weeks have been intense. The #BLM fight continues, COVID is still devastating communities of color, and residency applications have begun. Every line I wrote for my applications reminded me that plans for the future were so tenuous.  https://twitter.com/NPR/status/1273620790685073417 …",['#blm'],13
452,2020-06-18 07:18:44,DeniseElam,"I wish people cared about the lives of Black people and POC as much as they do a pancake mix or a confederate flag. 

Imagine how much better the world would be if we put our anger and energy toward a better cause. 🤷🏻‍♀️ #BLM",['#blm'],17
453,2020-06-18 07:18:41,sunnmcheaux,"That ""Black Power fist"" predates #BLM by eons (early 1700s) in Europe as a gesture of solidarity & unity. It's been used by various races of people all over the globe in both political & apolitical ways. Funny how it's only seen as offensive [to WP] when the raised fist is Black.  pic.twitter.com/YXRtQz8xQC",['#blm'],44
454,2020-06-18 07:18:36,lowtech_42,"sadly not. it may have been started by Black women but Black women victims have not been mobilized behind like the male ones, hence the #SayHerName movement. However you and I as Black men can combat the sexism in #BLM and make it more inclusive! ✊🏿  pic.twitter.com/DohaGGhAP9","['#sayhername', '#blm']",32
455,2020-06-18 07:16:28,KarmasKeeper81,"This is what happens whenever #BLM and #ANTIFA come together for protests. It brings back hatreds, racism and anger. For what? Being white? I have never seen white people this effing abusive... #terrorists of all colors are making the white man hated.... https://twitter.com/WOP_45/status/1273480988388208640 …","['#blm', '#antifa', '#terrorists']",15
456,2020-06-18 07:15:34,EllenBarkin,“I’m just doing my job”...for over 400 years   #BLM  https://twitter.com/elijahdaniel/status/1273566077411143682 …,['#blm'],84
457,2020-06-18 07:15:04,gabriellemic,"So proud for @CeloOrg to sign the @CryptoForBLM pledge with @storjproject, @Amentum, @AltheaNetwork, @teamsempo, @TheGivingBlock, @gitcoin

Nearly 1000 #CryptoForBlackLives supporters now in solidarity to fight police brutality & systemic racism

#BLM 👉🏾  https://bit.ly/2ABXLiY  pic.twitter.com/gxOHcuIlY6","['#cryptoforblacklives', '#blm']",12
458,2020-06-18 07:13:16,DrMauricePugh,When critiquing #BLM make sure to understand there are various strands of thinking within the #BLM movement,"['#blm', '#blm']",15
459,2020-06-18 07:11:31,RicePolitics,I’ve been happily floored by the decisions of the @USSupremeCourt this week. #DACA continues for #Dreamers. The #LGBTQIA+ community will receive civil rights protections. Now we need to end acceptance of racism and enact meaningful police reform #DACADecision #LGBTQRights #BLM,"['#daca', '#dreamers', '#lgbtqia', '#dacadecision', '#lgbtqrights', '#blm']",30
