,date,username,tweet,hashtags,nlikes,nreplies,nretweets,timezone,place,geo
78,2020-06-08 16:11:06,GuardianAus,"#BlackLivesMatterAustralia protesters referred to our count of 432 Aboriginal deaths in custody. It's now 437 #DeathsInside
#IndigenousLivesMatter #AboriginalLivesMatter #BLM #BlackLivesMatter https://www.theguardian.com/australia-news/2020/jun/09/black-lives-matter-protesters-referred-to-our-count-of-432-aboriginal-deaths-in-custody-its-now-437?CMP=soc_568&utm_medium=Social&utm_source=Twitter#Echobox=1591657865 …","['#blacklivesmatteraustralia', '#deathsinside', '#indigenouslivesmatter', '#aboriginallivesmatter', '#blm', '#blacklivesmatter']",40,7,25,PDT,,
79,2020-06-08 16:10:17,8crasher,"I hope the sentiment was worth your job, you asshole. #BLM  https://twitter.com/Kokomothegreat/status/1270100497479933953 …",['#blm'],18,0,5,PDT,,
80,2020-06-08 16:08:37,janine_hendry,Chatting to the kid last night about #BLM He said mum “If you’ve got two homes side by side and one house is on fire then you need to put out that fire so that both houses will then be ok”  #BLM is about putting out that fire so we we all be better off ... smart kid,"['#blm', '#blm']",62,2,15,PDT,,
81,2020-06-08 16:08:20,urs_dumaresque,CERB money means #BLM tattoo raffles and monthly Bail-fund subscriptions period,['#blm'],18,1,1,PDT,,
82,2020-06-08 16:07:46,GeraldWebb,#CSI - Community Safety Investment. That’s the branding and terminology we should be using for reallocating public funds and reducing the burden on law enforcement and the public. Drop the #defundthepolice lingo it’s misleading and devicsive. #blm #BlackLivesMatter,"['#csi', '#defundthepolice', '#blm', '#blacklivesmatter']",22,1,7,PDT,,
83,2020-06-08 16:07:45,jpierni,"L12#FollowJoeBiden, CHALLENGE  Goal10M for #june14
@joesjoecoffee
@TimTerminator1
@TimbosRoses1
@margie_strike
@PsychoHouse11
@RoseSage6
@flowersmyworld
@GhostOfLuv3 
@tksollamuthuII 
@0pTheReslstance
@VirgilNighthawk
@drodvik52
@LeonaLioness6
@h8Wankmaggot45
#blm  pic.twitter.com/sWdTEUtAEN","['#june14', '#blm']",17,5,11,PDT,,
84,2020-06-08 16:07:14,ruffnecknation,But you don’t condemn the public advice that attending these #BLM protests was ok and all good? Why the heck have I been out of work for 2 and a half months?,['#blm'],46,3,2,PDT,,
85,2020-06-08 16:07:04,littlebluepeep,"#BLM bike protest in Brooklyn tonight. Thousands. Listen to the people, @NYCMayor. #Repeal50A #SaferNYAct Make the NYPD transparent and accountable. pic.twitter.com/Xq1SSiz04n – at MTA Subway - Bedford/Nostrand Aves (G)","['#blm', '#repeal50a', '#safernyact']",38,3,9,PDT,MTA Subway - Bedford/Nostrand Aves (G),
86,2020-06-08 16:06:32,LiluWheeler,"I've noticed over past week, a lot of S.Asians sharing experience of racism and being retraumatised. It may be #BLM but your feelings are still valid. It's OK to step back, it's important to look after you and support where you can 🙏🏽",['#blm'],42,5,4,PDT,,
87,2020-06-08 16:06:31,elijahbarnes31,At that moment my life meant absolutely nothing. 20 minutes from my home I could have been murdered and the police shrugged it off. This is the America we live in. Don’t let this movement die because I don’t want to be another name. @GovMurphy hold police accountable. #BLM,['#blm'],22,0,8,PDT,,
88,2020-06-08 16:05:56,wantin_one,"Nice. But I think Tinyman Square just pips it.

#Tinymansquare #BLM @realDonaldTrump #Führerbunker #ImpeachedForever #EverythingTrumpTouchesDies #TrumpIsALaughingStock #LikeSmart","['#tinymansquare', '#blm', '#führerbunker', '#impeachedforever', '#everythingtrumptouchesdies', '#trumpisalaughingstock', '#likesmart']",24,0,3,PDT,,
89,2020-06-08 16:05:46,livfrancis02,i honestly have no words. if you can watch this without being infuriated there’s something very wrong. #BLM  https://twitter.com/kamchatka_es/status/1267065214597545984 …,['#blm'],29,0,5,PDT,,
90,2020-06-08 16:05:41,theonlylorenz,"GEORGE FLOYD CRIMINAL HISTORY REVEALED!
Horrific crimes. Not to mention multiple charges of possession and transporting cocaine - DRUG DEALER!

Subscribe  -  https://bit.ly/Subscribe-to-Phil …
 https://youtu.be/eUQUGEQW-3A 
#blacklivesmatter #GeorgeFloyd #BLM #mondaythoughts #repost #2MforBLM","['#blacklivesmatter', '#georgefloyd', '#blm', '#mondaythoughts', '#repost', '#2mforblm']",465,4,0,PDT,,
91,2020-06-08 16:04:51,realDANYANG,"We on the #williamsburgbridge rn
#nycprotests #blm #BrooklynProtests pic.twitter.com/JHQWNU4hdX","['#williamsburgbridge', '#nycprotests', '#blm', '#brooklynprotests']",52,1,6,PDT,,
92,2020-06-08 16:04:36,jakkemathews,So now the government turned the wind machine on so the media will stop covering #BLM & #COVID19 & cover the fires theyre gonna start now.  Watch,"['#blm', '#covid19']",19,2,4,PDT,,
93,2020-06-08 16:03:51,imani_smith23,"Hollywood, 6/7/20. 50,000 people. #BLM #BLMLA #justiceforblacklives pic.twitter.com/Lo1Jd2bRZ9","['#blm', '#blmla', '#justiceforblacklives']",13,0,4,PDT,,
94,2020-06-08 16:02:26,elijahbarnes31,"While peacefully protesting today in Brick, NJ, a white man in a pickup truck tried to run several people over including myself. He stopped to talk to @BrickTwpPolice and was not given a citation, not arrested, and faced no consequences. HE TRIED TO KILL US. THEY DID NOTHING #BLM",['#blm'],92,3,52,PDT,,
95,2020-06-08 16:01:52,thePLAYERway,"I was driving in downtown Lawrence, KS and there are BLM signs, paintings, drawings everywhere... it made me smile because... I needed a reminder that my life matters, man. Im so used to things like this happening that at times I feel helpless... seeing those #BLM signs helped me",['#blm'],137,6,6,PDT,,
96,2020-06-08 16:00:00,RT_com,Nightly helpings of tear gas: #Portland #BLM protest ends up in clashes  pic.twitter.com/p7QPfvQ9vM,"['#portland', '#blm']",54,9,30,PDT,,
